11712436,1,0
11712437,1,1
11712438,0,1
11712439,1,0
11712501,1,0
11712502,1,2
11712503,1,0
11712504,1,0
11712505,1,0
11712506,1,0
11712508,0,0
11712509,1,0
11712510,1,0
11712511,0,2
11712512,1,0
11712513,1,0
11712514,1,1
11712515,1,0
11712516,0,2
11712517,1,0
11712518,1,0
11712519,0,2
11712520,0,0
11712521,1,0
11712522,1,0
11712523,1,0
11712524,1,0
11712525,1,2
11712526,1,0
11712527,0,2
11712528,1,0
11712531,1,0
11712532,1,0
11712533,1,0
11712534,1,0
11712535,1,0
11712536,1,0
11712537,1,0
11712538,1,0
11712539,1,0
11712601,1,0
11712602,1,2
11712603,0,2
11712604,1,2
11712605,1,0
11712606,0,2
11712607,1,0
11712608,1,0
11712609,1,0
11712610,1,0
11712611,1,0
11712612,1,0
11712613,1,0
11712614,1,2
11712615,1,0
11712616,0,0
11712617,1,0
11712618,1,2
11712619,1,1
11712620,0,1
11712621,1,0
11712623,1,0
11712631,0,0
11712632,1,0
11712633,0,2
11712634,1,1
11712635,1,0
11712636,1,0
11712637,0,2
11712638,1,2
11712639,0,0
11712640,1,0
11712641,1,0
11712701,0,2
11712702,0,2
11712703,1,0
11712704,1,0
11712705,0,0
11712706,1,0
11712707,1,1
11712708,1,2
11712709,1,0
11712710,0,2
11712711,0,0
11712713,1,0
11712714,1,2
11712715,1,2
11712716,1,0
11712717,1,0
11712718,0,2
11712719,1,2
11712720,1,0
11712721,1,0
11712731,1,0
11712732,1,0
11712733,1,1
11712734,1,0
11712735,1,0
11712736,1,1
11712737,1,1
11712738,1,0
11712739,1,1
11712740,1,0
11712741,1,0
11712742,1,0
11712801,0,2
11712802,0,2
11712803,0,2
11712804,1,0
11712805,0,1
11712806,1,2
11712807,1,2
11712808,0,0
11712809,0,0
11712810,0,0
11712811,1,0
11712812,1,0
11712813,1,0
11712814,1,0
11712815,0,2
11712816,1,0
11712817,1,2
11712818,0,0
11712819,1,0
11712820,0,0
11712821,1,0
11712822,0,2
11712823,1,2
11712831,1,1
11712832,1,0
11712833,0,0
11712834,1,0
11712835,0,0
11712836,1,0
11712837,1,0
11712838,0,0
11712839,0,0
11712841,0,0
11712901,1,0
11712902,1,0
11712903,1,0
11712904,1,2
11712905,0,2
11712906,1,2
11712907,1,0
11712908,1,0
11712909,0,2
11712910,1,0
11712911,1,0
11712912,0,0
11712913,0,0
11712914,1,0
11712915,0,1
11712916,0,0
11712917,0,0
11712918,0,0
11712919,1,0
11712920,0,2
11712921,1,2
11712922,1,2
11712923,0,0
11712931,1,0
11712932,1,0
11712933,0,2
11712935,1,2
11712936,1,0
11712937,1,0
11712938,1,0
11712939,1,1
11712940,1,1
11712941,0,0
11713003,0,0
11713004,0,0
11713005,0,0
11713006,0,2
11713007,1,0
11713008,1,0
11713009,1,0
11713010,1,2
11713011,1,0
11713012,1,0
11713013,1,0
11713014,0,0
11713016,0,2
11713017,0,2
11713018,0,2
11713019,0,0
11713020,0,2
11713021,0,2
11713022,1,0
11713023,0,0
11713031,1,1
11713032,1,0
11713033,1,0
11713034,1,0
11713035,1,0
11713036,1,0
11713037,1,0
11713038,1,2
11713039,1,0
11713040,1,2
11713041,1,0
11748001,1,0
11748002,0,0
11748003,1,0
11748004,1,0
11749015,1,2
11749031,0,2
11749069,1,2
11749110,1,2
11749121,1,2
11749123,0,0
11749125,1,0
11749212,1,2
11749225,1,1
11749228,1,0
11749230,1,2
11749233,0,1
11749244,0,0
11749245,1,0
11749262,1,0
11749263,1,0
11749266,1,0
11749268,0,1
11749269,1,0
11749270,1,1
11749281,1,0
11749284,1,0
11749285,0,0
11749286,1,0
11749287,1,0
11749289,0,0
11749290,1,0
11749291,1,2
11749292,1,0
11749293,0,0
11749294,1,0
11749295,0,0
11749297,1,2
11749298,1,0
11749299,1,0
11749301,1,1
11749303,0,0
11749305,1,0
11749306,0,0
11749308,0,1
11749309,1,0
11749310,0,2
11749311,1,0
11749312,0,0
11749313,1,1
11749314,0,0
11749315,0,0
11749316,1,0
11749317,0,0
11749318,0,0
11749319,1,1
11749320,0,0
11749321,0,1
11749322,1,0
11749323,1,0
11749324,1,0
11749325,0,0
11749326,1,0
11749327,1,0
11749328,0,0
11749329,1,0
11749330,1,0
11749331,0,2
11749332,1,1
11749333,1,1
11749335,0,0
11750002,0,0
11750006,1,0
11750007,1,1
11750008,1,1
11750009,1,0
11750010,1,0
11750011,0,0
11750012,0,2
11750014,1,0
11750015,0,0
11750016,0,0
11750017,1,0
11750018,1,0
11750020,0,0
11750022,1,1
11750024,1,0
11750025,0,1
11750026,0,0
11750027,1,0
11750032,0,1
11751002,1,0
11751004,1,0
11751005,1,1
11751006,0,0
11751007,1,0
11751009,0,0
11751010,1,0
11751011,0,0
11751012,0,0
11751013,1,2
11751014,0,0
11751015,1,1
11751016,1,0
11751017,1,0
11751018,0,0
11751019,1,0
11751020,1,0
11751021,1,0
11752001,0,0
11752003,0,0
11752004,0,1
11752006,0,0
11752007,1,0
11752009,1,1
11753001,1,2
11753003,1,1
11753004,1,0
11753005,1,0
11753006,0,0
11753008,1,0
11753009,1,2
11753010,1,0
11753011,0,2
11753012,0,1
11753013,1,1
11753014,1,0
11753015,0,0
11753016,0,0
11753017,1,0
11753018,0,0
11753019,0,0
11754001,1,1
11755001,0,0
11755002,0,0
11755005,1,1
11755006,1,0
11756001,1,0
11756003,1,0
11756006,0,0
11756007,0,0
11756008,1,1
11756010,1,0
11756011,0,0
11756012,1,0
11756013,0,0
11756015,1,0
11756016,1,0
11756018,1,0
11756019,0,0
11756020,0,0
11756021,1,0
11756022,0,0
11756023,1,1
11756024,1,0
11756025,0,0
11757001,1,0
11757002,1,1
11757003,1,0
11757004,1,0
11757005,1,0
11757006,1,0
11758001,0,2
11758003,0,2
11758004,0,0
11760001,0,0
11760002,1,0
11760003,1,0
11760004,1,0
11760006,1,0
11760009,0,0
11761002,0,0
11810101,1,1
11810102,0,2
11810103,0,0
11810104,1,0
11810105,1,1
11810107,1,0
11810108,1,0
11810109,1,0
11810110,1,1
11810111,0,0
11810112,1,1
11810113,0,1
11810114,1,1
11810115,1,1
11810116,0,1
11810117,0,2
11810118,1,1
11810119,1,1
11810120,0,1
11810121,1,0
11810122,1,0
11810123,1,0
11810124,0,1
11810125,0,0
11810126,0,2
11810127,1,1
11810131,1,1
11810132,1,1
11810133,0,1
11810134,1,0
11810135,1,1
11810136,1,0
11810137,0,0
11810201,1,0
11810202,1,1
11810203,1,1
11810204,1,1
11810205,1,1
11810206,0,1
11810207,1,0
11810208,0,1
11810209,1,1
11810210,0,0
11810211,0,1
11810212,1,0
11810213,0,1
11810214,0,0
11810215,1,0
11810216,1,0
11810217,1,0
11810218,1,0
11810219,1,1
11810220,1,1
11810221,0,0
11810222,1,1
11810223,0,0
11810224,1,2
11810231,1,1
11810232,1,0
11810233,1,1
11810234,1,1
11810235,1,0
11810236,1,1
11810237,1,1
11810238,0,1
11810239,1,1
11810240,1,0
11810301,0,2
11810302,1,0
11810303,1,1
11810304,1,1
11810305,0,2
11810306,0,0
11810307,0,0
11810308,1,0
11810309,1,0
11810310,1,0
11810311,1,1
11810312,1,1
11810313,1,1
11810314,1,1
11810315,1,1
11810316,0,1
11810317,1,1
11810318,1,0
11810319,1,0
11810320,1,1
11810321,0,1
11810331,1,1
11810332,1,1
11810333,1,1
11810334,1,1
11810335,1,0
11810336,1,0
11810337,1,1
11810401,0,1
11810402,1,0
11810403,1,1
11810404,1,0
11810405,1,0
11810406,0,1
11810407,1,1
11810408,1,1
11810409,1,1
11810410,1,0
11810411,1,1
11810412,0,0
11810413,1,1
11810414,1,0
11810415,1,1
11810416,0,1
11810417,0,1
11810418,0,1
11810419,1,1
11810420,0,1
11810421,1,0
11810422,1,0
11810423,0,0
11810424,1,0
11810426,1,0
11810427,1,2
11810428,0,1
11810431,1,1
11810432,1,0
11810433,1,1
11810434,1,1
11810435,1,1
11810436,1,1
11810437,1,1
11810501,1,1
11810502,1,0
11810503,1,0
11810504,1,0
11810505,1,0
11810506,1,1
11810507,1,1
11810511,1,1
11810512,1,1
11810513,0,1
11810514,1,1
11810515,1,1
11810516,0,1
11810517,1,1
11810518,1,0
11810519,1,1
11810520,1,1
11810531,1,0
11810532,1,0
11810533,1,1
11810534,1,1
11810535,1,1
11810536,1,1
11810537,1,1
11810538,1,1
11810539,1,0
11810540,1,1
11810541,1,0
11810601,1,1
11810602,1,0
11810603,1,0
11810604,1,1
11810605,0,1
11810606,1,0
11810607,1,1
11810608,1,0
11810609,0,1
11810610,1,0
11810611,1,0
11810612,1,1
11810613,0,1
11810614,0,1
11810615,1,1
11810616,1,0
11810617,0,0
11810618,1,1
11810619,0,2
11810620,0,1
11810621,1,1
11810622,1,0
11810623,1,1
11810624,0,0
11810625,0,1
11810626,1,1
11810627,0,1
11810631,1,1
11810632,0,1
11810633,0,1
11810634,1,1
11810635,1,1
11810636,1,0
11810637,1,1
11810638,1,1
11810701,0,0
11810702,0,0
11810703,1,2
11810704,1,1
11810706,1,0
11810707,1,1
11810708,1,1
11810709,0,1
11810710,0,0
11810712,0,2
11810713,1,1
11810714,1,2
11810715,1,0
11810716,0,1
11810717,1,2
11810718,1,2
11810719,0,0
11810720,1,0
11810721,0,0
11810722,1,0
11810723,1,0
11810724,0,1
11810725,1,1
11810726,0,1
11810727,0,2
11810731,1,1
11810732,0,1
11810733,1,1
11810734,1,1
11810735,1,1
11810736,1,1
11810737,0,1
11810738,1,0
11810801,1,0
11810802,0,0
11810803,1,1
11810804,0,0
11810805,1,0
11810806,1,1
11810807,1,1
11810808,1,0
11810809,0,2
11810810,1,1
11810811,0,0
11810812,0,0
11810813,1,0
11810814,0,1
11810815,0,1
11810816,1,1
11810817,1,0
11810818,1,0
11810819,0,0
11810820,1,1
11810821,0,1
11810822,1,0
11810823,0,2
11810824,0,1
11810831,1,1
11810832,1,1
11810833,0,0
11810834,1,1
11810835,1,1
11810836,1,1
11810837,1,1
11810838,1,0
11810839,0,1
11810901,1,1
11810902,1,1
11810903,0,0
11810904,0,0
11810905,0,1
11810906,1,1
11810907,0,2
11810908,0,0
11810909,1,1
11810910,0,0
11810911,1,1
11810912,1,1
11810913,1,0
11810914,0,1
11810915,1,1
11810916,1,1
11810917,1,1
11810918,0,0
11810919,1,1
11810920,1,1
11810921,0,2
11810922,1,2
11810923,0,0
11810924,1,0
11810925,0,1
11810931,1,1
11810932,0,1
11810933,1,1
11810934,1,1
11810935,1,0
11810936,0,0
11810937,1,0
11810938,1,1
11811001,1,0
11811002,0,2
11811003,1,1
11811004,1,1
11811005,1,0
11811006,0,1
11811007,1,1
11811008,1,0
11811009,1,0
11811010,1,0
11811011,1,0
11811012,1,1
11811013,0,1
11811014,1,0
11811015,1,1
11811016,1,2
11811017,0,1
11811018,1,0
11811019,1,0
11811020,0,1
11811021,1,1
11811022,1,0
11811023,0,2
11811024,1,1
11811025,1,0
11811026,1,1
11811027,1,0
11811031,1,0
11811032,0,1
11811033,0,1
11811034,1,1
11811035,1,1
11811036,1,0
11811037,1,1
11811038,1,1
11811101,0,1
11811102,1,0
11811103,0,2
11811104,1,1
11811105,0,1
11811106,1,1
11811107,1,1
11811108,1,0
11811109,0,0
11811110,1,1
11811111,0,1
11811112,1,1
11811113,0,2
11811114,1,0
11811115,1,0
11811116,0,1
11811117,1,1
11811118,0,0
11811119,1,0
11811120,1,0
11811121,0,1
11811122,1,0
11811123,0,1
11811124,0,1
11811125,1,1
11811126,1,1
11811127,1,1
11811131,1,1
11811132,1,1
11811133,1,1
11811134,0,1
11811135,1,1
11811136,1,1
11811137,1,1
11811138,1,1
11811139,1,1
11811140,1,1
11811201,1,1
11811202,0,1
11811203,0,2
11811204,1,1
11811205,0,1
11811206,0,1
11811207,1,0
11811208,0,1
11811209,1,2
11811210,1,1
11811211,1,0
11811213,1,1
11811214,1,0
11811215,0,2
11811216,0,1
11811217,1,0
11811218,0,1
11811219,0,2
11811220,1,1
11811221,1,1
11811222,1,1
11811223,0,1
11811224,0,2
11811225,1,1
11811226,0,2
11811227,0,1
11811231,1,1
11811232,1,0
11811233,1,1
11811234,1,1
11811235,1,1
11811236,1,1
11811237,0,1
11811238,1,1
11811239,1,0
11811240,0,1
11811301,1,1
11811302,0,2
11811303,1,1
11811304,0,0
11811305,1,1
11811306,1,1
11811307,1,1
11811308,1,1
11811309,1,1
11811310,1,1
11811311,1,1
11811312,0,1
11811313,1,1
11811314,0,1
11811315,1,1
11811316,1,1
11811317,1,0
11811318,0,1
11811319,1,1
11811320,1,1
11811321,1,0
11811322,0,1
11811323,0,1
11811324,1,0
11811325,1,0
11811326,1,0
11811327,1,0
11811328,1,1
11811329,0,1
11811331,1,1
11811332,1,1
11811333,1,1
11811334,1,1
11811335,0,1
11811336,0,1
11811337,1,1
11811338,1,1
11811401,1,1
11811402,0,0
11811403,0,1
11811404,1,1
11811405,1,1
11811406,1,1
11811407,1,1
11811408,0,1
11811409,1,1
11811410,1,0
11811411,1,0
11811412,0,1
11811413,0,0
11811414,1,1
11811415,1,1
11811416,1,0
11811417,1,1
11811418,1,1
11811419,1,1
11811421,1,1
11811422,1,1
11811423,0,1
11811424,1,1
11811425,1,0
11811426,1,1
11811431,0,0
11811432,1,0
11811433,1,0
11811434,1,1
11811435,1,1
11811436,1,0
11811437,1,1
11811438,1,1
11811439,1,1
11811440,0,1
11811501,1,1
11811502,1,0
11811503,1,1
11811504,1,1
11811505,1,1
11811506,1,1
11811507,1,1
11811508,1,1
11811509,0,1
11811510,1,0
11811511,1,0
11811512,0,1
11811513,1,0
11811514,0,1
11811515,1,0
11811516,1,1
11811517,1,0
11811518,1,1
11811519,0,1
11811520,1,0
11811521,1,1
11811522,1,0
11811523,0,1
11811524,1,1
11811525,1,1
11811526,1,1
11811531,1,1
11811532,1,1
11811533,1,0
11811534,1,0
11811535,1,1
11811536,1,1
11811537,1,1
11811538,1,0
11811539,1,1
11811601,1,2
11811602,1,2
11811603,0,1
11811604,1,0
11811605,1,0
11811606,1,1
11811607,1,0
11811608,1,2
11811609,0,1
11811610,1,1
11811611,1,1
11811612,1,1
11811613,0,0
11811614,1,1
11811615,1,1
11811616,0,2
11811617,0,0
11811618,1,0
11811619,0,1
11811620,1,1
11811631,1,1
11811632,0,1
11811633,0,1
11811634,1,1
11811635,0,0
11811636,1,1
11811637,1,1
11811701,0,1
11811702,0,1
11811703,0,0
11811704,1,1
11811705,0,1
11811706,1,1
11811707,1,0
11811708,1,1
11811709,0,0
11811710,0,1
11811711,1,1
11811712,0,0
11811713,1,0
11811714,1,1
11811715,1,0
11811716,1,1
11811717,1,1
11811718,1,1
11811719,0,1
11811720,0,0
11811721,1,0
11811731,0,1
11811732,1,1
11811733,1,1
11811734,0,0
11811735,1,1
11811736,1,0
11811737,0,1
11811801,0,0
11811802,1,1
11811803,1,2
11811804,1,1
11811805,1,1
11811806,1,1
11811807,1,1
11811808,1,1
11811809,1,1
11811810,0,0
11811811,1,2
11811812,1,0
11811813,0,1
11811814,0,0
11811815,1,0
11811816,0,1
11811817,0,1
11811818,0,0
11811819,1,0
11811820,0,1
11811821,1,0
11811831,0,1
11811832,1,1
11811833,1,1
11811834,1,0
11811835,1,0
11811836,1,0
11811837,1,1
11811838,1,0
11811901,0,1
11811902,1,0
11811903,1,1
11811904,1,0
11811905,1,1
11811906,0,0
11811907,1,1
11811908,1,0
11811909,1,0
11811910,0,0
11811911,0,0
11811912,1,1
11811913,0,1
11811914,0,1
11811915,0,2
11811916,0,1
11811917,1,0
11811918,0,0
11811919,0,1
11811920,0,0
11811921,0,1
11811922,0,1
11811923,0,1
11811931,1,1
11811932,1,0
11811933,1,0
11811934,0,0
11811935,0,1
11811936,1,1
11811937,1,1
11811938,1,1
11812001,1,1
11812002,1,1
11812003,0,1
11812004,0,1
11812005,1,1
11812006,0,2
11812007,1,1
11812008,0,1
11812009,1,1
11812010,1,1
11812011,1,1
11812012,1,1
11812013,1,0
11812014,0,1
11812015,1,0
11812016,1,1
11812017,1,1
11812018,0,2
11812019,0,1
11812020,0,1
11812021,1,1
11812022,0,1
11812031,1,0
11812032,0,1
11812033,0,1
11812034,1,1
11812035,1,1
11812036,0,0
11812101,1,1
11812102,1,1
11812103,1,1
11812104,1,1
11812105,1,1
11812106,0,0
11812107,1,0
11812108,1,0
11812109,1,1
11812110,1,1
11812111,0,0
11812112,1,0
11812113,1,0
11812114,1,1
11812115,0,2
11812116,0,1
11812117,1,1
11812118,1,1
11812119,1,0
11812120,1,1
11812121,0,1
11812122,0,1
11812123,0,2
11812124,1,1
11812125,1,1
11812126,0,1
11812131,1,1
11812132,1,1
11812133,1,0
11812134,1,0
11812135,1,1
11812136,1,1
11812137,1,1
11812138,1,1
11812201,1,1
11812202,1,1
11812203,1,1
11812204,0,1
11812205,1,1
11812206,0,2
11812207,1,1
11812208,1,1
11812209,1,1
11812210,1,1
11812211,1,1
11812212,1,1
11812213,0,0
11812214,1,1
11812215,0,1
11812216,1,1
11812217,1,1
11812218,0,1
11812219,0,0
11812220,1,0
11812221,1,0
11812222,1,0
11812223,1,1
11812224,1,1
11812225,0,2
11812226,1,1
11812227,0,2
11812231,0,0
11812232,1,1
11812233,1,0
11812234,1,2
11812235,1,1
11812236,0,1
11812301,1,1
11812302,0,1
11812303,1,1
11812304,0,1
11812305,1,0
11812306,1,1
11812307,0,2
11812308,1,1
11812309,1,1
11812310,1,0
11812311,1,1
11812312,1,1
11812313,1,1
11812314,0,0
11812315,1,1
11812316,1,0
11812317,1,1
11812318,1,1
11812319,1,1
11812320,1,1
11812321,0,0
11812322,0,2
11812323,0,2
11812324,1,1
11812325,1,1
11812326,1,0
11812327,1,1
11812331,1,1
11812332,0,0
11812333,1,1
11812334,0,1
11812335,1,1
11812336,1,0
11812337,1,1
11812401,1,1
11812402,0,1
11812403,0,2
11812404,0,0
11812405,1,1
11812406,1,1
11812407,1,1
11812408,0,1
11812409,0,1
11812410,0,0
11812411,1,1
11812412,1,1
11812413,0,2
11812414,1,1
11812415,1,0
11812416,1,1
11812417,1,0
11812418,0,1
11812419,1,1
11812420,1,1
11812421,1,1
11812422,1,1
11812424,1,1
11812425,0,0
11812426,0,1
11812427,0,0
11812428,0,0
11812431,1,1
11812432,1,0
11812433,1,1
11812434,1,1
11812435,1,1
11812436,1,1
11812501,1,1
11812502,1,1
11812503,1,1
11812504,0,2
11812505,1,1
11812506,1,1
11812507,1,1
11812508,0,2
11812509,1,0
11812510,1,0
11812511,1,0
11812512,1,1
11812513,1,1
11812514,1,1
11812515,0,0
11812516,0,1
11812517,0,0
11812518,0,0
11812519,1,0
11812520,1,0
11812521,1,0
11812522,1,1
11812523,1,1
11812524,1,1
11812525,1,0
11812526,1,1
11812527,1,0
11812531,1,0
11812532,1,1
11812533,1,1
11812534,1,0
11812535,0,1
11812536,1,1
11812537,1,1
11812601,1,0
11812602,1,1
11812603,1,0
11812605,0,0
11812606,0,0
11812607,0,0
11812608,1,1
11812609,0,2
11812610,1,0
11812611,1,1
11812612,1,0
11812613,0,1
11812614,1,0
11812615,1,1
11812616,1,0
11812617,1,1
11812618,0,0
11812619,1,0
11812620,0,2
11812621,0,0
11812622,1,1
11812631,1,1
11812632,0,0
11812633,1,1
11812634,1,0
11812635,1,0
11812636,1,1
11812637,1,1
11812701,0,1
11812702,0,1
11812703,1,1
11812704,1,1
11812705,1,1
11812706,1,1
11812708,0,0
11812709,1,1
11812710,1,2
11812711,0,1
11812712,0,1
11812713,0,1
11812714,1,1
11812715,0,1
11812716,1,2
11812717,1,0
11812718,1,1
11812719,0,1
11812720,1,0
11812721,0,2
11812722,1,0
11812723,1,1
11812724,1,1
11812725,0,2
11812731,0,1
11812732,0,1
11812733,1,0
11812734,1,1
11812736,0,1
11812801,0,2
11812802,1,1
11812803,1,1
11812804,0,2
11812805,1,1
11812806,0,1
11812807,0,1
11812808,1,0
11812809,1,0
11812810,0,1
11812811,0,1
11812812,1,1
11812813,1,1
11812814,1,2
11812815,1,1
11812816,1,2
11812817,1,0
11812818,1,0
11812819,1,1
11812820,0,0
11812821,1,0
11812822,1,1
11812823,1,1
11812824,0,1
11812831,1,1
11812832,1,1
11812833,1,0
11812836,1,1
11812901,1,1
11812902,1,0
11812903,1,1
11812904,1,1
11812905,1,2
11812906,0,0
11812907,1,1
11812908,1,2
11812909,1,0
11812910,0,0
11812911,0,2
11812912,1,1
11812913,0,0
11812914,0,1
11812915,1,1
11812916,0,0
11812917,0,1
11812918,0,1
11812919,1,0
11812920,0,0
11812921,1,0
11812922,0,1
11812923,0,2
11812924,1,0
11812925,1,1
11812926,1,0
11812931,1,0
11812932,1,1
11813001,0,1
11813002,1,1
11813003,1,0
11813004,1,1
11813005,1,1
11813006,0,0
11813007,0,1
11813008,0,1
11813009,1,0
11813010,0,1
11813011,1,1
11813012,1,1
11813013,0,0
11813014,1,1
11813015,1,1
11813016,1,1
11813017,0,1
11813018,0,0
11813019,1,0
11813020,0,1
11813021,0,0
11813022,1,0
11813031,1,0
11813032,1,1
11813033,0,1
11813034,1,1
11813101,1,1
11813102,1,1
11813103,1,1
11813104,1,0
11813105,0,1
11813106,1,0
11813107,1,0
11813108,1,0
11813109,1,1
11813110,1,1
11813111,0,2
11813112,0,0
11813113,1,1
11813114,1,0
11813115,1,2
11813116,0,1
11813117,0,0
11813118,0,1
11813119,0,1
11813120,1,1
11813121,1,1
11813122,0,0
11813123,0,0
11813124,0,2
11813125,1,0
11813126,1,1
11813127,1,0
11813128,1,1
11813131,1,0
11813132,0,1
11813133,0,1
11813134,1,1
11813135,0,0
11813136,1,0
11813201,1,1
11813202,1,2
11813203,1,0
11813204,0,2
11813205,0,1
11813206,1,1
11813207,1,1
